ParticipantId,StartTime (America/New_York),CompletionTime (America/New_York),CompletionType,CompletionCode,Payment,Bonus,Fees,Status,Political Ideology
A07E42DEB5924CD3BA76956E4DD9A0FE,07/24/2023 02:13:32 PM,07/24/2023 02:19:33 PM,Redirect,,0,0,0,Pending,Liberal
2AB9D9679DE3406EACE629638F177A8E,07/24/2023 02:13:33 PM,07/24/2023 02:16:26 PM,Redirect,,0,0,0,Pending,Liberal
4B1059BD850648B4B23C1104260D84A2,07/24/2023 02:13:36 PM,07/24/2023 02:18:53 PM,Redirect,,0,0,0,Pending,Liberal
8AD70996DA284ECB828016DC41BD81FE,07/24/2023 02:13:37 PM,07/24/2023 02:26:10 PM,Redirect,,0,0,0,Pending,Liberal
9566969F34724B8F8928CFD79C5D8B35,07/24/2023 02:13:38 PM,07/24/2023 02:19:26 PM,Redirect,,0,0,0,Pending,Liberal
5BCAF46467D742FC9EC8F3D5FF754D71,07/24/2023 02:13:38 PM,07/24/2023 02:17:47 PM,Redirect,,0,0,0,Pending,Liberal
1A40B0BD6ACA480A93FDCD0C474DE120,07/24/2023 02:13:39 PM,07/24/2023 02:20:12 PM,Redirect,,0,0,0,Pending,Liberal
797ABCD7788740E5BA07B4DE1C8CC63C,07/24/2023 02:13:39 PM,07/24/2023 02:25:34 PM,Redirect,,0,0,0,Pending,Liberal
F68A17F24BF54D0F8311E22C17361B66,07/24/2023 02:13:39 PM,07/24/2023 02:25:56 PM,Redirect,,0,0,0,Pending,Liberal
F3D7196BDE93420FA3A5270617987A3E,07/24/2023 02:13:40 PM,07/24/2023 02:24:52 PM,Redirect,,0,0,0,Pending,Liberal
E57187432EB94029BE6A19C4AD0500D6,07/24/2023 02:13:40 PM,07/24/2023 02:19:11 PM,Redirect,,0,0,0,Pending,Liberal
D53FEA460A2E4B7DBEEA96CC0E7F9561,07/24/2023 02:13:42 PM,07/24/2023 02:19:23 PM,Redirect,,0,0,0,Pending,Liberal
0733FF06AD3546A6BCC7A9CA4D996427,07/24/2023 02:13:42 PM,07/24/2023 02:23:47 PM,Redirect,,0,0,0,Pending,Liberal
E1FA71DD3EC749FFA41F6AAEB3B0EB5D,07/24/2023 02:13:43 PM,07/24/2023 02:35:48 PM,Redirect,,0,0,0,Pending,Liberal
3B23BBF2A3014790BA4B47E62F829896,07/24/2023 02:13:43 PM,07/24/2023 02:17:43 PM,Redirect,,0,0,0,Pending,Liberal
7C8F84564DBF41F1A446571E9F996F8D,07/24/2023 02:13:43 PM,,,,0,0,0,Returned,Liberal
401F5E2305B44387A0E8F47C91A50596,07/24/2023 02:13:44 PM,07/24/2023 02:20:54 PM,Redirect,,0,0,0,Pending,Liberal
8344B8C5451E4B6A8D0EB1E07DAB6163,07/24/2023 02:13:44 PM,07/24/2023 02:27:30 PM,Redirect,,0,0,0,Pending,Liberal
E3D08EA33CF64162990880F49CE0E5EC,07/24/2023 02:13:44 PM,07/24/2023 02:21:52 PM,Redirect,,0,0,0,Pending,Liberal
E93E66D5ACC54612B4F627B0A82483A0,07/24/2023 02:13:44 PM,07/24/2023 02:21:39 PM,Redirect,,0,0,0,Pending,Liberal
87E19F0A0B31461484704A06DB9A84C3,07/24/2023 02:13:45 PM,07/24/2023 02:19:42 PM,Redirect,,0,0,0,Pending,Liberal
919FE9C8241B4D9384F98DCD217F87A7,07/24/2023 02:13:45 PM,07/24/2023 02:18:03 PM,Redirect,,0,0,0,Pending,Liberal
367DC4F3947942B7A087C9CBC3B6A982,07/24/2023 02:13:46 PM,07/24/2023 02:18:23 PM,Redirect,,0,0,0,Pending,Liberal
B868828BB0BC458F8361F812C1B03950,07/24/2023 02:57:31 PM,07/24/2023 03:30:59 PM,Redirect,,0,0,0,Pending,Somewhat Conservative
8DBE442A36DD44648908CCF06EE4F3B3,07/24/2023 03:13:58 PM,07/24/2023 03:21:22 PM,Redirect,,0,0,0,Pending,Liberal
