participantId,idx,bot_detection,reported_ideology,labels,answer_distance
75ED1EA9E345469385F6D27CE1A847F5,0,False,1.7,"[2, 8, 6]",0
75ED1EA9E345469385F6D27CE1A847F5,1,False,1.4,"[2, 4, 8]",0
75ED1EA9E345469385F6D27CE1A847F5,2,False,-1.3,"[0, 7]",0
760616C7D8204CF6AB9F4A53F181D5B3,0,False,0.0,"[3, 7]",0
760616C7D8204CF6AB9F4A53F181D5B3,1,False,0.0,"[0, 4]",0
760616C7D8204CF6AB9F4A53F181D5B3,2,False,0.0,"[1, 8]",0
76A09F95E7F145EAB24048AAF29CFA93,0,False,2.0,"[2, 7, 9]",0
76A09F95E7F145EAB24048AAF29CFA93,1,False,-1.0,"[4, 8, 1]",0
76A09F95E7F145EAB24048AAF29CFA93,2,False,-1.4,"[1, 4, 6]",0
7718C1E05E4648C7840BBCEC85698BE1,0,False,2.0,"[2, 5, 9]",0
7718C1E05E4648C7840BBCEC85698BE1,1,False,2.0,"[2, 8, 4]",0
7718C1E05E4648C7840BBCEC85698BE1,2,False,-2.0,"[0, 4, 6]",0
7797BD34431940B396C57112D07CE38E,0,False,1.5,"[2, 8, 9]",0
7797BD34431940B396C57112D07CE38E,1,False,-0.9,"[1, 4, 5]",0
7797BD34431940B396C57112D07CE38E,2,False,-1.0,"[0, 6, 8]",0
79FB6BD2AA124622A254EAF90FCF59DD,0,False,0.0,[5],0
79FB6BD2AA124622A254EAF90FCF59DD,1,False,0.0,[5],0
79FB6BD2AA124622A254EAF90FCF59DD,2,False,0.0,[5],0
7B4017F0546B4E23850D17D0EDF54519,0,False,1.7,[2],0
7B4017F0546B4E23850D17D0EDF54519,1,False,-1.0,"[1, 4, 8]",0
7B4017F0546B4E23850D17D0EDF54519,2,False,-1.7,[0],0
7BF49712370F49AA8DE65CAE5EAA38E3,0,False,1.0,"[3, 5, 7]",0
7BF49712370F49AA8DE65CAE5EAA38E3,1,False,-0.9,"[1, 4, 8]",0
7BF49712370F49AA8DE65CAE5EAA38E3,2,False,1.1,"[3, 5, 7]",0
7D7214E7BA1C49D7BBE484A4D421BFA2,0,True,1.3,"[9, 2]",0
7D7214E7BA1C49D7BBE484A4D421BFA2,1,False,-1.4,"[0, 8, 4]",0
7D7214E7BA1C49D7BBE484A4D421BFA2,2,True,-1.0,"[1, 8, 6]",0
7DD8D339CEE14D6CAE0E9AA89421E55B,0,True,-1.0,"[1, 7, 6]",0
7DD8D339CEE14D6CAE0E9AA89421E55B,1,False,1.0,"[2, 4, 6]",0
7DD8D339CEE14D6CAE0E9AA89421E55B,2,True,-0.9,"[1, 6]",0
7EF487B133D14734AA3EF827FC7E6BB3,0,False,0.0,"[2, 5, 8]",0
7EF487B133D14734AA3EF827FC7E6BB3,1,False,0.0,"[0, 4, 6]",0
7EF487B133D14734AA3EF827FC7E6BB3,2,False,0.0,"[0, 4, 6]",0
80081D7910DD4C43A24C4A813E39DD54,0,False,1.3,"[2, 6, 8]",0
80081D7910DD4C43A24C4A813E39DD54,1,False,2.0,"[2, 6, 8]",0
80081D7910DD4C43A24C4A813E39DD54,2,False,-1.2,"[0, 7, 9]",0
8062FCE430764916B91968829ACE6FB5,0,False,2.0,"[2, 7]",0
8062FCE430764916B91968829ACE6FB5,1,False,-2.0,"[0, 4, 6]",0
8062FCE430764916B91968829ACE6FB5,2,False,-1.7,"[0, 4, 6]",0
82C31CF61D9D4AE9B6F5460F74065BA1,0,False,1.0,[3],0
82C31CF61D9D4AE9B6F5460F74065BA1,1,False,2.0,[2],0
82C31CF61D9D4AE9B6F5460F74065BA1,2,False,1.0,[3],0
830E23CFB54449DDB7FF01F0B54A7736,0,False,-0.9,"[3, 8]",0
830E23CFB54449DDB7FF01F0B54A7736,1,False,0.9,"[3, 5, 6]",0
830E23CFB54449DDB7FF01F0B54A7736,2,False,1.1,"[0, 6, 8]",0
83CA2776D2934623BE848D3E52447CE9,0,False,2.0,"[2, 8]",0
83CA2776D2934623BE848D3E52447CE9,1,False,1.0,"[3, 8]",0
83CA2776D2934623BE848D3E52447CE9,2,False,-2.0,"[0, 4]",0
85593860D1EE44CAA07CD014FD26575C,0,False,0.9,"[2, 5]",0
85593860D1EE44CAA07CD014FD26575C,1,False,-0.2,"[8, 4]",0
85593860D1EE44CAA07CD014FD26575C,2,False,1.0,[2],0
855B77696F19404391C246CA94E422D4,0,False,0.3,"[3, 6, 8]",0
855B77696F19404391C246CA94E422D4,1,False,-0.5,"[1, 6, 8]",0
855B77696F19404391C246CA94E422D4,2,False,-0.9,"[1, 4, 6]",0
86AA240E10BF4F09B325EF3D32387084,0,False,2.0,"[2, 4, 8]",0
86AA240E10BF4F09B325EF3D32387084,1,False,0.0,"[5, 8, 4]",0
86AA240E10BF4F09B325EF3D32387084,2,False,-2.0,"[0, 4, 8]",0
86C4E3586DC045F599B1A8E272670957,0,True,2.0,[2],0
86C4E3586DC045F599B1A8E272670957,1,False,2.0,[2],0
86C4E3586DC045F599B1A8E272670957,2,True,-2.0,[0],0
8AB0C86B0FAE4963AB5BFDCF047B4820,0,False,1.3,"[2, 6, 8]",0
8AB0C86B0FAE4963AB5BFDCF047B4820,1,False,-1.0,"[1, 8, 4]",0
8AB0C86B0FAE4963AB5BFDCF047B4820,2,False,-2.0,"[4, 8, 0]",0
8BB284D0230149309B28A5A156F2929E,0,False,-0.7,"[8, 6, 4]",0
8BB284D0230149309B28A5A156F2929E,1,False,2.0,"[4, 2, 8]",0
8BB284D0230149309B28A5A156F2929E,2,False,-0.5,"[0, 8, 6]",0
8C39929352A541099828BECAD3A29C7E,0,False,0.8,"[3, 8]",0
8C39929352A541099828BECAD3A29C7E,1,False,0.8,"[3, 4, 8]",0
8C39929352A541099828BECAD3A29C7E,2,False,0.0,"[1, 4]",0
8CE8238A6B5E4C04BFB3842D727B0BC6,0,False,1.0,[2],0
8CE8238A6B5E4C04BFB3842D727B0BC6,1,False,-1.0,"[4, 1]",0
8CE8238A6B5E4C04BFB3842D727B0BC6,2,False,-2.0,"[0, 4, 6]",0
8DD2040AF9AA4B0CA5393A018D50E845,0,False,0.6,"[3, 4, 7]",0
8DD2040AF9AA4B0CA5393A018D50E845,1,False,0.0,"[1, 4, 8]",0
8DD2040AF9AA4B0CA5393A018D50E845,2,False,-0.6,"[0, 4, 8]",0
8EAC294368384EBF954A76B4E12EFE7D,0,True,1.0,"[3, 4, 6]",0
8EAC294368384EBF954A76B4E12EFE7D,1,False,1.7,"[2, 4, 6]",0
8EAC294368384EBF954A76B4E12EFE7D,2,True,-1.0,[0],0
9089405D45634C35A798EC274EA35117,0,False,0.0,[5],0
9089405D45634C35A798EC274EA35117,1,False,0.0,[2],0
9089405D45634C35A798EC274EA35117,2,False,0.0,[5],0
909BFE956ADC48A2A948EA9F5109CCCA,0,False,0.3,[3],0
909BFE956ADC48A2A948EA9F5109CCCA,1,False,1.6,[2],0
909BFE956ADC48A2A948EA9F5109CCCA,2,True,-0.6,[1],0
9171C9EEC35A470BBE4FF0533D004B28,0,True,0.0,"[2, 7, 5]",0
9171C9EEC35A470BBE4FF0533D004B28,1,False,0.0,"[1, 4, 6]",0
9171C9EEC35A470BBE4FF0533D004B28,2,True,0.0,"[1, 4, 6]",0
942F8765798D4C579F39E61F03BC5EC8,0,False,2.0,[2],0
942F8765798D4C579F39E61F03BC5EC8,1,False,-2.0,"[5, 4, 0]",0
942F8765798D4C579F39E61F03BC5EC8,2,False,-2.0,[0],0
9777F5E6D87C48A6A97B04780A49FA49,0,False,1.0,"[8, 6, 3]",0
9777F5E6D87C48A6A97B04780A49FA49,1,False,-1.0,"[8, 6, 1]",0
9777F5E6D87C48A6A97B04780A49FA49,2,False,1.0,"[8, 6, 3]",0
983179232E5C4013BC4C23A311C476EC,0,False,1.0,[2],0
983179232E5C4013BC4C23A311C476EC,1,False,2.0,[2],0
983179232E5C4013BC4C23A311C476EC,2,False,1.0,[0],0
98812C54B8004ED489BE276D71C58DC4,0,False,0.0,"[6, 8, 4]",0
98812C54B8004ED489BE276D71C58DC4,1,False,0.0,"[1, 8, 4]",0
98812C54B8004ED489BE276D71C58DC4,2,False,0.0,"[6, 2, 8]",0
988483D563824993BB7E0652D00CC44C,0,False,1.0,"[2, 9, 7]",0
988483D563824993BB7E0652D00CC44C,1,False,0.0,[0],0
988483D563824993BB7E0652D00CC44C,2,False,-1.0,[0],0
98D94B38C6634E36BFF9FD4BCD40BB0B,0,False,0.3,"[3, 8, 6]",0
98D94B38C6634E36BFF9FD4BCD40BB0B,1,False,0.0,"[1, 3, 6]",0
98D94B38C6634E36BFF9FD4BCD40BB0B,2,False,-0.3,"[1, 4, 6]",0
99302A563D2B403FBA848868FB87998D,0,False,1.0,"[2, 8]",0
99302A563D2B403FBA848868FB87998D,1,False,-0.9,"[4, 8, 6]",0
99302A563D2B403FBA848868FB87998D,2,False,-1.6,"[0, 8, 4]",0
99D37A3F417B4933A20D7A6F751AE358,0,False,1.3,"[2, 7]",0
99D37A3F417B4933A20D7A6F751AE358,1,False,0.0,[5],0
99D37A3F417B4933A20D7A6F751AE358,2,False,-0.6,"[5, 1, 6]",0
9A84953D113C48348C303C9CAA87E4F4,0,False,0.0,"[2, 4, 6]",0
9A84953D113C48348C303C9CAA87E4F4,1,False,0.0,"[0, 4, 6]",0
9A84953D113C48348C303C9CAA87E4F4,2,False,0.0,"[4, 6, 0]",0
9B733151572A48BEA3F6A2B2A6CBDCD8,0,False,1.1,"[3, 4, 8]",0
9B733151572A48BEA3F6A2B2A6CBDCD8,1,False,2.0,"[2, 6, 8]",0
9B733151572A48BEA3F6A2B2A6CBDCD8,2,False,-1.0,"[0, 4, 7]",0
9CB4039D088C4D3DA3A241F86A5D5363,0,False,2.0,[2],0
9CB4039D088C4D3DA3A241F86A5D5363,1,False,-2.0,[0],0
9CB4039D088C4D3DA3A241F86A5D5363,2,False,-2.0,[0],0
9D47E8ADBA2846418D292C55D2CE5A70,0,True,1.0,"[2, 4, 6]",0
9D47E8ADBA2846418D292C55D2CE5A70,1,False,1.0,"[3, 4, 8]",0
9D47E8ADBA2846418D292C55D2CE5A70,2,False,-0.8,"[1, 4, 8]",0
9D78B0E7C2E2464C8794CBFF796D203F,0,False,0.9,"[3, 4, 8]",0
9D78B0E7C2E2464C8794CBFF796D203F,1,False,1.6,"[2, 4, 8]",0
9D78B0E7C2E2464C8794CBFF796D203F,2,False,-1.4,"[0, 4, 8]",0
9E05B9ED35784C4098AE0B7C11AFF922,0,True,-0.1,"[7, 3]",0
9E05B9ED35784C4098AE0B7C11AFF922,1,False,-1.0,"[1, 4]",0
9E05B9ED35784C4098AE0B7C11AFF922,2,False,-0.8,"[1, 4, 7]",0
9E8DA7C17F754DDEB8CC0DF44FDE1BC2,0,True,1.0,"[3, 8, 6]",0
9E8DA7C17F754DDEB8CC0DF44FDE1BC2,1,False,-1.0,"[1, 4, 8]",0
9E8DA7C17F754DDEB8CC0DF44FDE1BC2,2,True,-1.0,"[8, 6, 1]",0
9EA7C85A90FF4B04A88245671B43E353,0,False,0.0,[3],0
9EA7C85A90FF4B04A88245671B43E353,1,False,0.0,[2],0
9EA7C85A90FF4B04A88245671B43E353,2,False,0.0,"[0, 7]",0
A0283213A4424FD78FF8DC4C5D6CB3A2,0,False,0.0,"[2, 5, 9]",0
A0283213A4424FD78FF8DC4C5D6CB3A2,1,False,0.0,"[1, 6, 4]",0
A0283213A4424FD78FF8DC4C5D6CB3A2,2,True,0.0,"[1, 4, 8]",0
A1D1E11F20FC4E2DBD0C41901936AA6C,0,False,1.5,"[6, 2]",0
A1D1E11F20FC4E2DBD0C41901936AA6C,1,False,0.3,"[3, 8]",0
A1D1E11F20FC4E2DBD0C41901936AA6C,2,True,-1.0,"[1, 8]",0
A203BB9435704A2D8AD4D1C4D8C3AD1C,0,False,0.4,"[3, 6, 8]",0
A203BB9435704A2D8AD4D1C4D8C3AD1C,1,False,1.0,"[3, 6, 8]",0
A203BB9435704A2D8AD4D1C4D8C3AD1C,2,True,-0.5,"[0, 7, 9]",0
A3980FB12E25421DB75056DCBCE36285,0,False,0.0,[2],0
A3980FB12E25421DB75056DCBCE36285,1,False,1.8,[2],0
A3980FB12E25421DB75056DCBCE36285,2,False,0.8,[3],0
A5411D8575BF4778A4089E5B407FAA06,0,False,1.0,[1],0
A5411D8575BF4778A4089E5B407FAA06,1,False,1.6,[0],0
A5411D8575BF4778A4089E5B407FAA06,2,True,1.2,[2],0
A5DD87C51D044489A83F3E76946D583E,0,False,-1.2,"[0, 7]",0
A5DD87C51D044489A83F3E76946D583E,1,False,0.0,"[2, 6, 8]",0
A5DD87C51D044489A83F3E76946D583E,2,False,-1.8,"[0, 4]",0
A65AFD53EC9A433CB7C98B2422436A03,0,False,-0.5,"[1, 6]",0
A65AFD53EC9A433CB7C98B2422436A03,1,False,-1.5,"[0, 4]",0
A65AFD53EC9A433CB7C98B2422436A03,2,False,-0.5,"[1, 6]",0
A9948C4980A64AFC92FE2AA09A03507D,0,True,0.0,"[6, 5, 2]",0
A9948C4980A64AFC92FE2AA09A03507D,1,False,0.0,"[6, 3, 5]",0
A9948C4980A64AFC92FE2AA09A03507D,2,True,0.0,"[4, 7, 8]",0
A996E6278C0E453A96D51175187A864B,0,False,1.0,"[3, 8]",0
A996E6278C0E453A96D51175187A864B,1,False,1.0,"[1, 8, 4]",0
A996E6278C0E453A96D51175187A864B,2,False,-1.5,"[8, 0, 4]",0
A9EB26DC07F84FE59FC655FC6979F256,0,False,1.5,"[2, 1]",0
A9EB26DC07F84FE59FC655FC6979F256,1,False,-0.4,"[5, 8]",0
A9EB26DC07F84FE59FC655FC6979F256,2,False,-1.7,"[1, 0]",0
AA287BFF2A6D4D4BB187AC500F7758D5,0,False,0.7,"[2, 7]",0
AA287BFF2A6D4D4BB187AC500F7758D5,1,False,-1.0,"[0, 4, 6]",0
AA287BFF2A6D4D4BB187AC500F7758D5,2,False,-0.7,"[0, 5]",0
AAC5E12541F9486EA632EC7D69A938EE,0,False,1.0,"[3, 7]",0
AAC5E12541F9486EA632EC7D69A938EE,1,False,0.0,"[4, 6, 8]",0
AAC5E12541F9486EA632EC7D69A938EE,2,False,-0.9,"[6, 8]",0
AB772762F9A2441E981FE0303F9BAFFE,0,False,2.0,"[2, 4, 6]",0
AB772762F9A2441E981FE0303F9BAFFE,1,False,1.0,"[4, 3, 6]",0
AB772762F9A2441E981FE0303F9BAFFE,2,False,-2.0,"[0, 4, 8]",0
AB8120D754B243BA9A3153FF29EFFC57,0,False,1.3,"[2, 5, 7]",0
AB8120D754B243BA9A3153FF29EFFC57,1,False,-2.0,"[0, 4, 8]",0
AB8120D754B243BA9A3153FF29EFFC57,2,False,-2.0,"[6, 8, 0]",0
AC054793B8ED4A8E9B3A8BC6BE24D37A,0,False,0.0,"[2, 6, 8]",0
AC054793B8ED4A8E9B3A8BC6BE24D37A,1,False,0.0,"[3, 6, 8]",0
AC054793B8ED4A8E9B3A8BC6BE24D37A,2,False,0.0,"[7, 0, 4]",0
AC624A7904F645A3A7CD9C7625756E61,0,False,2.0,[2],0
AC624A7904F645A3A7CD9C7625756E61,1,False,-0.2,[1],0
AC624A7904F645A3A7CD9C7625756E61,2,False,-1.5,[0],0
ACFC0EF1E2E147509A903660C8F14F64,0,False,2.0,"[2, 8]",0
ACFC0EF1E2E147509A903660C8F14F64,1,False,2.0,"[2, 8]",0
ACFC0EF1E2E147509A903660C8F14F64,2,False,-2.0,"[0, 8]",0
AE341C099F464C02A6DDCFAF0C8CAFD7,0,False,0.8,[3],0
AE341C099F464C02A6DDCFAF0C8CAFD7,1,False,1.1,[3],0
AE341C099F464C02A6DDCFAF0C8CAFD7,2,False,-0.4,"[1, 7]",0
AEA72779445646CCA6C2C848226183F5,0,False,0.4,[2],0
AEA72779445646CCA6C2C848226183F5,1,False,-1.0,"[0, 8]",0
AEA72779445646CCA6C2C848226183F5,2,True,0.0,[4],0
AFCEB73B491244FBA313937A1993B4FC,0,False,1.6,[2],0
AFCEB73B491244FBA313937A1993B4FC,1,False,-1.6,[0],0
AFCEB73B491244FBA313937A1993B4FC,2,False,-1.6,[0],0
B1171200AFF0454D911388E2AFCEC1A4,0,False,1.0,[2],0
B1171200AFF0454D911388E2AFCEC1A4,1,False,-2.0,"[0, 4, 6]",0
B1171200AFF0454D911388E2AFCEC1A4,2,False,0.0,[1],0
B1B4E420663142179D61959C813D13AE,0,False,1.5,"[2, 8, 3]",0
B1B4E420663142179D61959C813D13AE,1,False,0.1,"[3, 1, 4]",0
B1B4E420663142179D61959C813D13AE,2,False,-0.5,"[1, 4, 8]",0
B1DAB4488047472B8339B0EB9E4061F0,0,False,0.0,"[3, 5]",0
B1DAB4488047472B8339B0EB9E4061F0,1,False,0.0,"[6, 8, 1]",0
B1DAB4488047472B8339B0EB9E4061F0,2,False,0.0,"[8, 1, 4]",0
B1EE3E112EB34BDAB5A5F9D1DEEAC1E9,0,True,-2.0,"[2, 7, 5]",0
B1EE3E112EB34BDAB5A5F9D1DEEAC1E9,1,False,-0.9,"[0, 4, 6]",0
B1EE3E112EB34BDAB5A5F9D1DEEAC1E9,2,True,2.0,"[0, 4, 7]",0
B27F96DE851146AB99CA576E41743A8D,0,False,0.0,[6],0
B27F96DE851146AB99CA576E41743A8D,1,False,0.0,"[4, 3]",0
B27F96DE851146AB99CA576E41743A8D,2,False,0.0,"[6, 4]",0
B31A3E8D5A734797BAAC98B2046BF9C6,0,True,1.0,"[2, 6]",0
B31A3E8D5A734797BAAC98B2046BF9C6,1,False,1.0,"[3, 8, 6]",0
B31A3E8D5A734797BAAC98B2046BF9C6,2,False,-0.9,"[1, 4, 8]",0
B34F54F95D5946418C48D7F7D4026E20,0,True,2.0,"[2, 5, 9]",0
B34F54F95D5946418C48D7F7D4026E20,1,False,-2.0,"[0, 4, 6]",0
B34F54F95D5946418C48D7F7D4026E20,2,True,-2.0,"[5, 0, 8]",0
B36210153ECA448A8EF285D6919AD5C9,0,False,1.6,"[2, 3, 6]",0
B36210153ECA448A8EF285D6919AD5C9,1,False,0.0,"[3, 4, 8]",0
B36210153ECA448A8EF285D6919AD5C9,2,True,-2.0,"[7, 0, 9]",0
B37910E383D348B098132F6CF60DBB78,0,False,1.7,[2],0
B37910E383D348B098132F6CF60DBB78,1,False,-1.2,[1],0
B37910E383D348B098132F6CF60DBB78,2,False,-1.1,[1],0
B401D3A4F7BE443FAC5AEA0AD572589F,0,False,1.0,"[3, 6]",0
B401D3A4F7BE443FAC5AEA0AD572589F,1,False,-2.0,"[0, 6]",0
B401D3A4F7BE443FAC5AEA0AD572589F,2,False,-1.2,"[0, 4]",0
B6FB18A1F491453082774E184063F50C,0,False,0.9,"[2, 5]",0
B6FB18A1F491453082774E184063F50C,1,False,-1.8,"[0, 4]",0
B6FB18A1F491453082774E184063F50C,2,True,-0.3,"[0, 8]",0
B98C5880B2F24E41839CAABAD7DDA18E,0,False,1.8,"[2, 5, 7]",0
B98C5880B2F24E41839CAABAD7DDA18E,1,False,-1.0,"[1, 4, 6]",0
B98C5880B2F24E41839CAABAD7DDA18E,2,False,-0.7,"[1, 4, 6]",0
BA3B73A84D4B4E6986B83FE0FB445C3E,0,False,1.2,[2],0
BA3B73A84D4B4E6986B83FE0FB445C3E,1,False,0.5,"[2, 1]",0
BA3B73A84D4B4E6986B83FE0FB445C3E,2,False,-0.5,[1],0
BB66F8CF81084681AA009BF46F622491,0,False,0.7,"[3, 5, 6]",0
BB66F8CF81084681AA009BF46F622491,1,False,0.8,"[2, 4, 6]",0
BB66F8CF81084681AA009BF46F622491,2,True,1.3,"[2, 4, 6]",0
BBEF112542414121B2A6824AF6CD51BB,0,False,-0.2,[5],0
BBEF112542414121B2A6824AF6CD51BB,1,False,0.8,[3],0
BBEF112542414121B2A6824AF6CD51BB,2,False,-0.9,[1],0
BD4C988443244BA1AB728FD0AAD4DE78,0,True,0.0,"[2, 3, 5]",0
BD4C988443244BA1AB728FD0AAD4DE78,1,False,-0.9,"[1, 0, 8]",0
BD4C988443244BA1AB728FD0AAD4DE78,2,False,0.0,"[0, 1, 8]",0
BD76FAAD76234B99943F0CF92EBEA383,0,False,2.0,"[2, 7, 9]",0
BD76FAAD76234B99943F0CF92EBEA383,1,False,-2.0,"[0, 4, 7]",0
BD76FAAD76234B99943F0CF92EBEA383,2,False,-1.7,"[0, 4, 6]",0
BE2A1E8E51ED473E877F83B7598672EA,0,True,-0.5,"[0, 6, 8]",0
BE2A1E8E51ED473E877F83B7598672EA,1,False,-1.1,"[1, 6, 8]",0
BE2A1E8E51ED473E877F83B7598672EA,2,False,-0.9,"[2, 6, 4]",0
BE35A8A7973D49D2ADC83AB63661AB4D,0,False,0.0,[2],0
BE35A8A7973D49D2ADC83AB63661AB4D,1,False,0.0,[5],0
BE35A8A7973D49D2ADC83AB63661AB4D,2,False,0.0,[0],0
C0A1669763B14D7C8402CA01C9A5A45B,0,False,-0.9,"[1, 5, 6]",0
C0A1669763B14D7C8402CA01C9A5A45B,1,False,1.2,"[2, 4, 8]",0
C0A1669763B14D7C8402CA01C9A5A45B,2,True,-0.5,"[0, 4, 7]",0
C1671DDEC3B04444A47561CBA60B8760,0,False,-0.9,[1],0
C1671DDEC3B04444A47561CBA60B8760,1,False,1.1,[2],0
C1671DDEC3B04444A47561CBA60B8760,2,False,1.0,[2],0
C2681E7F857D4A21A04A3EA1CC4066C7,0,False,1.4,"[3, 6, 8]",0
C2681E7F857D4A21A04A3EA1CC4066C7,1,False,-1.4,"[1, 6, 8]",0
C2681E7F857D4A21A04A3EA1CC4066C7,2,False,-1.7,"[0, 4, 8]",0
C27F3300D75D4915877833889EA5ACF9,0,False,1.3,"[3, 4, 6]",0
C27F3300D75D4915877833889EA5ACF9,1,False,0.0,"[3, 4, 6]",0
C27F3300D75D4915877833889EA5ACF9,2,False,-0.8,"[1, 6, 5]",0
C32FCACF24F5466996B2E77714E149DB,0,False,0.0,[2],0
C32FCACF24F5466996B2E77714E149DB,1,False,0.0,[0],0
C32FCACF24F5466996B2E77714E149DB,2,False,0.0,[0],0
C47FE78AD92947C1998D8010861497BA,0,False,1.7,"[2, 7]",0
C47FE78AD92947C1998D8010861497BA,1,False,-2.0,[0],0
C47FE78AD92947C1998D8010861497BA,2,False,1.7,"[2, 9]",0
C4877CDA9C3F47D388A7116628029E44,0,False,2.0,[2],0
C4877CDA9C3F47D388A7116628029E44,1,False,2.0,[2],0
C4877CDA9C3F47D388A7116628029E44,2,False,-2.0,[0],0
C4F52E1AAD5E4409816EBB081DE95CF6,0,True,0.6,[0],0
C4F52E1AAD5E4409816EBB081DE95CF6,1,False,0.0,[5],0
C4F52E1AAD5E4409816EBB081DE95CF6,2,True,-0.7,[2],0
C57A2DB009C54BE4B7A643E5C7178572,0,False,-1.0,[2],0
C57A2DB009C54BE4B7A643E5C7178572,1,False,0.0,[5],0
C57A2DB009C54BE4B7A643E5C7178572,2,False,-1.0,[0],0
C5B311C943274A0D83C778C3E8BCB463,0,True,0.0,"[5, 7, 6]",0
C5B311C943274A0D83C778C3E8BCB463,1,False,0.0,"[5, 7, 2]",0
C5B311C943274A0D83C778C3E8BCB463,2,True,0.0,"[1, 5, 8]",0
C65D85A4C7ED4DC4826C50FB70313B6D,0,True,1.3,"[2, 8, 7]",0
C65D85A4C7ED4DC4826C50FB70313B6D,1,False,-0.9,"[1, 4, 8]",0
C65D85A4C7ED4DC4826C50FB70313B6D,2,True,-1.3,"[1, 6, 8]",0
C6C9FA6D82DB49F8BB744FFAF5884B92,0,False,1.0,"[3, 7, 5]",0
C6C9FA6D82DB49F8BB744FFAF5884B92,1,False,0.0,"[1, 4, 8]",0
C6C9FA6D82DB49F8BB744FFAF5884B92,2,False,0.0,"[1, 4, 6]",0
C72683EDA05644BF8FEE172FFA9A3392,0,True,-0.9,"[1, 5, 8]",0
C72683EDA05644BF8FEE172FFA9A3392,1,False,1.7,"[2, 4, 6]",0
C72683EDA05644BF8FEE172FFA9A3392,2,False,-1.9,"[0, 7, 4]",0
C7310AC97B6C4CCA83161FFEDC4B8FF5,0,False,0.0,[2],0
C7310AC97B6C4CCA83161FFEDC4B8FF5,1,False,0.0,[2],0
C7310AC97B6C4CCA83161FFEDC4B8FF5,2,False,0.0,[0],0
C74A22C75C5345CA85C954A8B36AB3B1,0,True,-1.5,[0],0
C74A22C75C5345CA85C954A8B36AB3B1,1,False,1.7,[2],0
C74A22C75C5345CA85C954A8B36AB3B1,2,True,-1.1,[1],0
C814A4CB422E4A38AA99D0C517F16667,0,True,1.5,[2],0
C814A4CB422E4A38AA99D0C517F16667,1,False,-0.9,[1],0
C814A4CB422E4A38AA99D0C517F16667,2,True,-0.9,[1],0
C838A1DC213A47F2BDD4320901238FD9,0,False,1.0,"[2, 8]",0
C838A1DC213A47F2BDD4320901238FD9,1,False,-1.0,"[1, 8]",0
C838A1DC213A47F2BDD4320901238FD9,2,False,-0.3,"[0, 8]",0
C8AFACF19ACF4828B6B8D4FB2C270852,0,False,0.0,"[1, 5, 8]",0
C8AFACF19ACF4828B6B8D4FB2C270852,1,False,0.0,"[2, 4, 8]",0
C8AFACF19ACF4828B6B8D4FB2C270852,2,False,0.0,"[0, 7, 9]",0
CA1AAC2295964EEAB01DB41816A140DC,0,False,1.0,[3],0
CA1AAC2295964EEAB01DB41816A140DC,1,False,1.0,[2],0
CA1AAC2295964EEAB01DB41816A140DC,2,False,-1.5,[0],0
CA7EBEA32E6F41248107D10E3A7F998E,0,False,0.0,[3],0
CA7EBEA32E6F41248107D10E3A7F998E,1,False,0.0,[2],0
CA7EBEA32E6F41248107D10E3A7F998E,2,False,0.0,[0],0
CB4D4CD5E7354B1CA41929C8C8E5E8D3,0,False,1.8,"[2, 8]",0
CB4D4CD5E7354B1CA41929C8C8E5E8D3,1,False,0.6,"[3, 8]",0
CB4D4CD5E7354B1CA41929C8C8E5E8D3,2,False,-1.8,"[0, 8]",0
CD1DA8FF1E1145EDB565858DFA1C45ED,0,False,1.9,[2],0
CD1DA8FF1E1145EDB565858DFA1C45ED,1,False,-1.0,[1],0
CD1DA8FF1E1145EDB565858DFA1C45ED,2,False,-1.0,[1],0
CD6CA65FD2F64F919F7A272570347E9F,0,False,1.7,"[2, 5, 7]",0
CD6CA65FD2F64F919F7A272570347E9F,1,False,0.0,"[1, 6, 8]",0
CD6CA65FD2F64F919F7A272570347E9F,2,False,-1.5,"[0, 7, 4]",0
CE6B706B4D174D908F8DFF27E755656B,0,True,1.5,[2],0
CE6B706B4D174D908F8DFF27E755656B,1,False,-1.8,"[0, 8, 5]",0
CE6B706B4D174D908F8DFF27E755656B,2,True,-1.9,"[0, 4]",0
CF4DCD9BB106425A95773B519803438B,0,False,1.4,"[3, 8]",0
CF4DCD9BB106425A95773B519803438B,1,False,1.0,"[3, 8]",0
CF4DCD9BB106425A95773B519803438B,2,False,-0.4,"[1, 7]",0
D1242C0D83814902BBB6DF77ED83E801,0,True,0.9,"[3, 4, 6]",0
D1242C0D83814902BBB6DF77ED83E801,1,False,1.1,"[3, 6, 8]",0
D1242C0D83814902BBB6DF77ED83E801,2,True,-0.9,"[1, 6, 8]",0
D1A89569B68E47E0A04F5483F8E0725C,0,False,1.0,"[3, 8, 6]",0
D1A89569B68E47E0A04F5483F8E0725C,1,False,0.0,"[4, 6, 8]",0
D1A89569B68E47E0A04F5483F8E0725C,2,False,-1.0,"[1, 4, 6]",0
D1B55CA9517B47C4A969C1A698645832,0,True,-1.0,"[3, 6, 8]",0
D1B55CA9517B47C4A969C1A698645832,1,False,-2.0,"[0, 4, 6]",0
D1B55CA9517B47C4A969C1A698645832,2,True,1.0,"[3, 8, 5]",0
D45627B749F643CB9D5FD44C8AFD08C0,0,False,1.5,[2],0
